Group,Mag Group,Mag Avg,CosDist Sum,DotProd Sum,CosDist Sim,N1,N2,N3,Type
iti_v_nos,3.751812158356808,2.0934380042952565,0.9480565039876137,1.2239216620238207,0.595764595487678,0.29706066765964223,0.35895782775589014,0.4032508558926369,1
jasen_biti,3.3300564525729763,2.136923455935336,1.016380705134,-0.23313267691760042,0.7378540955300588,0.3044466937911192,0.3494681289515601,0.36604235586862055,1
vreči_iz_tir,4.511759624565009,2.2176584131277224,1.146595160844174,-4.40029197988373,None,0.38174692024924606,0.3901864835871751,0.4082498159086372,1
biti_všeč,2.759789959266536,2.0636349744404243,1.0659049554795215,-0.7506836838992899,0.7135571753514698,0.2284337668067804,0.3032832286074165,0.3208711072198802,1
na_volja_biti,3.4081224877311747,1.912219210938256,0.9045083182516803,1.86698001274096,0.7260864644345406,0.19048198005117167,0.20167652185232532,0.2157958191632826,1
priskočiti_na_pomoč,3.7106910626984564,2.10289805550768,1.0658704662293472,-1.5420022583186006,0.4433172248109859,0.1958406685025882,0.3672234652754923,0.37133475283402995,1
biti_v_čast,3.38503224783238,1.8145500036300601,0.910027424130576,1.6579184323926008,0.7450020313115286,0.25701077024562,0.3016967164116797,0.3041600369132924,1
imeti_v_roka,2.8873246759767195,1.792528936960692,0.9570716418413319,0.66654170979655,0.4665943641952076,0.17320915129641823,0.205692048815878,0.26931928100220925,1
uspeti_velik_met,3.3117241102255814,2.014355974608006,0.98444406393416,0.3113205400343596,None,0.3217354607375136,0.3753829949181605,0.3874625155283903,1
prav_biti,2.637314832034865,1.9452475963272389,1.039332940578435,-0.40357409005870015,0.6720840868406581,0.32368321537418354,0.3354336540358629,0.36559151861080275,1
v_zrak_biti,3.5139125542658234,1.878791085680129,0.9797145447306833,0.40176810289001597,0.7679998505396441,0.2328916383930565,0.3337621284806511,0.3835371582144228,1
na_pomoč_poklicati,3.3286429023265653,2.1277000322705866,1.129049273624227,-2.7419177670313,0.46335060802153755,0.2769558412052342,0.29370120996813864,0.29519804497385727,1
rad_imeti,3.8546796169950377,2.022580957474779,0.9720499917312225,0.43581897784238793,0.6300527921960011,0.25360431345360757,0.31440638929829945,0.33611681364119317,1
res_biti,2.0860878195426,1.9537189859571047,0.9668084436080662,0.2705529647588998,0.6572188604222194,0.20884101539864708,0.31855479164275646,0.38310846438457535,1
vzeti_nase,4.122558918813082,2.371631010101361,1.1684467572337303,-3.293871419910801,0.45168386878133243,0.2959850793342015,0.32145734781028956,0.3660455103330358,1
iti_predaleč,3.643758149455227,2.409541371844303,1.0343961176426568,-0.6039811049620005,0.6372047065263065,0.060187142173231845,0.34874443505958197,0.40127536662592433,1
zravnati_z_zemlja,3.719215154553268,2.1482410771958564,1.0125436447919407,-0.30066253952149996,None,0.28312821964343715,0.31951264898305043,0.33615567555826253,1
iti_v_nič,4.056464110577868,1.8687680022605957,1.0209621767602262,-0.47671702346919986,0.5305288588513761,0.10006750359298988,0.33849005392786413,0.35895782775589014,1
postati_jasen,3.4643296652212254,2.2586539267559202,1.0484738712268489,-0.7585891140252403,0.5143766110958726,0.31473612534899975,0.35750638784606836,0.37098667166132726,1
biti_v_zrak,2.971126995651696,1.878791085680129,1.0095782866853558,-0.16040163568479965,0.7147922321299508,0.2561660329594332,0.30174491856449603,0.3397860678749689,1
imeti_rad,3.2986164016942516,2.022580957474779,1.0721535480015894,-0.9627763538449002,0.6171577550119751,0.3142645630571773,0.36023159770473057,0.3771220505942986,1
priti_do_živ,3.303402154570329,1.9925281940321216,1.0728176339020938,-1.4378836348199988,0.4623069814065637,0.23673797398468366,0.31548958629255364,0.37705758044341164,1
biti_stvar,3.0232008172740543,1.9762267588590097,1.0611089013035295,-0.7301939712919,0.772033881215991,0.2444986139242996,0.2475759376704123,0.2559926564395395,1
povedati_svoj,2.6900802957582584,1.8893703547615177,1.1442292812117805,-1.4661073633645998,0.5815146997747634,0.30665138113962265,0.32508152504585763,0.3598010258544395,1
prirasti_k_srce,3.774251364499924,2.0452985018097025,1.093920500229204,-2.175049638031998,None,0.3908845962485832,0.4051517375255984,0.4090532408576284,1
priti_skupaj,3.3378904045188276,1.9940213357578578,1.1136060330868345,-1.5122836783213998,0.4875150552904039,0.12868856020768404,0.17804674884886285,0.2005020949674312,1
